P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",0,"A Ainiwaer, TJAJ Konings, K Kadier, X Ma…",Coronary artery disease diagnosis with signal processing and machine learning of heart sound signals: a systematic review,2026.0,npj Digital …,nature.com,https://www.nature.com/articles/s41746-026-02530-8,,26,2026-08-23 16:42:34,,,,,,,,,0,0.0,0,5,1.0,Coronary artery disease (CAD) remains a major contributor to morbidity and mortality worldwide. Heart sound analysis has been investigated as a noninvasive approach to CAD …,https://www.nature.com/articles/s41746-026-02530-8_reference.pdf,"https://scholar.google.com/scholar?q=related:i82T2Kv5W7gJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Coronary artery disease diagnosis with signal processing and machine learning of heart sound signals: a systematic review,"A Ainiwaer, TJAJ Konings, K Kadier, X Ma…",2026,Coronary artery disease (CAD) remains a major contributor to morbidity and mortality worldwide. Heart sound analysis has been investigated as a noninvasive approach to CAD …,npj Digital …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",1,"YF Dai, PF Liu, WQ Hou, H Maimaiti, K Kadier…","Integrating multi-modal deep features of electrocardiogram, heart sound signals and baseline data for coronary artery disease detection using transfer learning",2026.0,… Signal Processing and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809426007020,"https://scholar.google.com/scholar?cites=12993618294426163754&as_sdt=80005&sciodt=0,11&hl=en",27,2026-08-23 16:42:34,,,,,,,,,1,1.0,0,6,1.0,"Coronary artery disease (CAD) remains one of the leading causes of death worldwide. Its pathogenesis involves plaque buildup within the arterial walls, leading to myocardial …",,"https://scholar.google.com/scholar?q=related:KtpJ4v6aUrQJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11","Integrating multi-modal deep features of electrocardiogram, heart sound signals and baseline data for coronary artery disease detection using transfer learning","YF Dai, PF Liu, WQ Hou, H Maimaiti, K Kadier…",2026,"Coronary artery disease (CAD) remains one of the leading causes of death worldwide. Its pathogenesis involves plaque buildup within the arterial walls, leading to myocardial …",… Signal Processing and …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",7,"X Wang, Z Zhang, H Du, C Pfeiffer, G Mészáros…",Predictive ability of multi-population genomic prediction methods of phenotypes for reproduction traits in Chinese and Austrian pigs,2024.0,Genetics Selection …,Springer,https://link.springer.com/article/10.1186/s12711-024-00915-5,"https://scholar.google.com/scholar?cites=2768065579771294353&as_sdt=80005&sciodt=0,11&hl=en",28,2026-08-23 16:42:34,HTML,10.1186/s12711-024-00915-5,,,,,,,7,3.5,1,6,2.0,Background Multi-population genomic prediction can rapidly expand the size of the reference population and improve genomic prediction ability. Machine learning (ML) …,https://link.springer.com/article/10.1186/s12711-024-00915-5,"https://scholar.google.com/scholar?q=related:kfJAnfokaiYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Predictive ability of multi-population genomic prediction methods of phenotypes for reproduction traits in Chinese and Austrian pigs,"X Wang, Z Zhang, H Du, C Pfeiffer, G Mészáros…",2024,Background Multi-population genomic prediction can rapidly expand the size of the reference population and improve genomic prediction ability. Machine learning (ML) …,Genetics Selection …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",4,"C Yin, J Qin, Y Shi, Y Zheng, X Guo",Detection of severe coronary artery disease based on clinical phonocardiogram and large kernel convolution interaction network,2025.0,Biomedical Signal Processing and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809424012448,"https://scholar.google.com/scholar?cites=7494074689009590753&as_sdt=80005&sciodt=0,11&hl=en",29,2026-08-23 16:42:34,,,,,,,,,4,4.0,1,5,1.0,"Heart sound auscultation coupled with machine learning algorithms is a risk-free and low-cost method for coronary artery disease detection (CAD). However, current studies mainly …",,"https://scholar.google.com/scholar?q=related:4aGpbjlNAGgJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Detection of severe coronary artery disease based on clinical phonocardiogram and large kernel convolution interaction network,"C Yin, J Qin, Y Shi, Y Zheng, X Guo",2025,"Heart sound auscultation coupled with machine learning algorithms is a risk-free and low-cost method for coronary artery disease detection (CAD). However, current studies mainly …",Biomedical Signal Processing and …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",3,"M Sajid, A Hassan, DA Khan, SA Khan…",AI-CADS: An Artificial Intelligence based framework for automatic early detection and severity evaluation of coronary artery disease,2025.0,… Signal Processing and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1746809425002162,"https://scholar.google.com/scholar?cites=1662528723368578437&as_sdt=80005&sciodt=0,11&hl=en",30,2026-08-23 16:42:34,,,,,,,,,3,3.0,1,5,1.0,Coronary artery disease (CAD) is one of the leading causes of sudden cardiac arrest and accounts for a substantial proportion of global mortality. An early and accurate diagnosis is …,,"https://scholar.google.com/scholar?q=related:hY1EwRB9EhcJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",AI-CADS: An Artificial Intelligence based framework for automatic early detection and severity evaluation of coronary artery disease,"M Sajid, A Hassan, DA Khan, SA Khan…",2025,Coronary artery disease (CAD) is one of the leading causes of sudden cardiac arrest and accounts for a substantial proportion of global mortality. An early and accurate diagnosis is …,… Signal Processing and …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",3,"N Groun, M Villalba-Orero, L Casado-Martín…",Eigenhearts: Cardiac diseases classification using eigenfaces approach,2025.0,Computers in Biology …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010482525005189,"https://scholar.google.com/scholar?cites=16377385239749746998&as_sdt=80005&sciodt=0,11&hl=en",31,2026-08-23 16:42:34,,,,,,,,,3,3.0,1,4,1.0,"In the realm of cardiovascular medicine, medical imaging plays a crucial role in accurately classifying cardiac diseases and making precise diagnoses. However, the integration of …",https://arxiv.org/pdf/2411.16227,"https://scholar.google.com/scholar?q=related:NmECvRopSOMJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Eigenhearts: Cardiac diseases classification using eigenfaces approach,"N Groun, M Villalba-Orero, L Casado-Martín…",2025,"In the realm of cardiovascular medicine, medical imaging plays a crucial role in accurately classifying cardiac diseases and making precise diagnoses. However, the integration of …",Computers in Biology …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",14,"KK Baseer, SBA Nas, S Dharani…",Medical diagnosis of human heart diseases with and without hyperparameter tuning through machine learning,2023.0,2023 7th …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10084156/,"https://scholar.google.com/scholar?cites=2019932859140816305&as_sdt=80005&sciodt=0,11&hl=en",32,2026-08-23 16:42:34,,,,,,,,,14,4.67,4,4,3.0,"In medical field, cardiac disease prediction remains as a complex task. Heart disease is the major cause of death around the world. This study has surveyed various research papers …",,"https://scholar.google.com/scholar?q=related:sT06uzs-CBwJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Medical diagnosis of human heart diseases with and without hyperparameter tuning through machine learning,"KK Baseer, SBA Nas, S Dharani…",2023,"In medical field, cardiac disease prediction remains as a complex task. Heart disease is the major cause of death around the world. This study has surveyed various research papers …",2023 7th …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",2,"Y Li, L Ling, Z Xiao, C Yang, J Pan, C Liu…",Using bone conduction technology for phonocardiogram measurement based on the watch-type device: A feasibility study,2025.0,IEEE Sensors …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/11083687/,"https://scholar.google.com/scholar?cites=786061365631121693&as_sdt=80005&sciodt=0,11&hl=en",33,2026-08-23 16:42:34,,,,,,,,,2,2.0,0,7,1.0,Phonocardiogram (PCG) provides the most valuable information about the mechanical activity of the heart and has a significant role in postoperative out-of-hospital follow-up and …,,"https://scholar.google.com/scholar?q=related:HfkZtqWm6AoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Using bone conduction technology for phonocardiogram measurement based on the watch-type device: A feasibility study,"Y Li, L Ling, Z Xiao, C Yang, J Pan, C Liu…",2025,Phonocardiogram (PCG) provides the most valuable information about the mechanical activity of the heart and has a significant role in postoperative out-of-hospital follow-up and …,IEEE Sensors …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",1,"W Zhang, Z Tian",Heart Sound Classification Using Kernel Partial Least Squares with Easy MKL-derived Kernels,2026.0,Current Bioinformatics,benthamdirect.com,https://www.benthamdirect.com/content/journals/cbio/10.2174/0115748936366098250718052357,"https://scholar.google.com/scholar?cites=438320093310596554&as_sdt=80005&sciodt=0,11&hl=en",34,2026-08-23 16:42:34,,10.2174/0115748936366098250718052357,,,,,,,1,1.0,1,2,1.0,Introduction The automatic classification of heart sound signals offers an economical and convenient approach for early diagnosis of cardiac diseases. By leveraging technological …,,"https://scholar.google.com/scholar?q=related:yrWxc805FQYJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Heart Sound Classification Using Kernel Partial Least Squares with Easy MKL-derived Kernels,"W Zhang, Z Tian",2026,Introduction The automatic classification of heart sound signals offers an economical and convenient approach for early diagnosis of cardiac diseases. By leveraging technological …,Current Bioinformatics,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",3,"C Yin, Y Shi, Y Zheng, X Guo",Fast Convolution Compression Network for Coronary Artery Disease Detection Using Auscultation Signal,2025.0,IEEE Sensors Journal,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10937299/,"https://scholar.google.com/scholar?cites=11121180268730888647&as_sdt=80005&sciodt=0,11&hl=en",35,2026-08-23 16:42:34,,,,,,,,,3,3.0,1,4,1.0,"Heart sound auscultation combined with deep learning is a common method for coronary artery disease (CAD) detection. However, current studies predominantly focus on improving …",,"https://scholar.google.com/scholar?q=related:x7HJKIheVpoJ:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Fast Convolution Compression Network for Coronary Artery Disease Detection Using Auscultation Signal,"C Yin, Y Shi, Y Zheng, X Guo",2025,"Heart sound auscultation combined with deep learning is a common method for coronary artery disease (CAD) detection. However, current studies predominantly focus on improving …",IEEE Sensors Journal,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
P5,Ensembled transfer learning and multiple kernel learning for phonocardiogram based atherosclerotic coronary artery disease detection,2022,"Pathak, Akanksha; Mandana, Kayapanda; Saha, Goutam",9,"S Deepika, N Jaisankar",Review on machine learning and deep learning-based heart disease classification and prediction,2023.0,The Open …,openbiomedicalengineeringjournal …,https://openbiomedicalengineeringjournal.com/VOLUME/17/ELOCATOR/e187412072301060/FULLTEXT/,"https://scholar.google.com/scholar?cites=3438932758596896425&as_sdt=80005&sciodt=0,11&hl=en",36,2026-08-23 16:42:34,HTML,,,,,,,,9,3.0,5,2,3.0,"Coronary Heart disease is the major factor for people's deaths throughout the world, and it is necessary to detect and predict the disease in the earlier stages because time plays a vital …",https://openbiomedicalengineeringjournal.com/VOLUME/17/ELOCATOR/e187412072301060/FULLTEXT/,"https://scholar.google.com/scholar?q=related:qUafqh-LuS8J:scholar.google.com/&scioq=&hl=en&as_sdt=80005&sciodt=0,11",Review on machine learning and deep learning-based heart disease classification and prediction,"S Deepika, N Jaisankar",2023,"Coronary Heart disease is the major factor for people's deaths throughout the world, and it is necessary to detect and predict the disease in the earlier stages because time plays a vital …",The Open …,Unknown,Unknown,Unclassified,2026-08-23 16:42:34,error,
